filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,Juz
040042.mp3,0.24840711,3042.081289,2586.816248,5694.289926,0.19997245,0.152019123,Yasser_Ad-Dussary,Ghafer,24
040043.mp3,0.25491866,2832.93962,2476.959191,5232.80873,0.21657334,0.140729015,Yasser_Ad-Dussary,Ghafer,24
040044.mp3,0.24472411,2786.497106,2523.929778,5272.473508,0.23034243,0.132538231,Yasser_Ad-Dussary,Ghafer,24
040045.mp3,0.24037577,2846.098977,2525.148628,5305.588284,0.20780282,0.131791187,Yasser_Ad-Dussary,Ghafer,24
040046.mp3,0.25131908,2748.141363,2439.779875,5125.128329,0.20253126,0.134264899,Yasser_Ad-Dussary,Ghafer,24
040047.mp3,0.24717021,2789.262507,2476.990677,5135.774262,0.21344596,0.133335317,Yasser_Ad-Dussary,Ghafer,24
040048.mp3,0.24245451,2793.801672,2471.304982,5198.49384,0.20764636,0.129916795,Yasser_Ad-Dussary,Ghafer,24
040049.mp3,0.2406261,2756.466277,2488.151717,5258.127057,0.21364228,0.124932626,Yasser_Ad-Dussary,Ghafer,24
040050.mp3,0.2429482,2733.963741,2472.6805,5153.869629,0.20986278,0.130519322,Yasser_Ad-Dussary,Ghafer,24
040051.mp3,0.23444904,2954.259612,2611.662282,5753.633366,0.20680535,0.143067134,Yasser_Ad-Dussary,Ghafer,24
040052.mp3,0.22344755,2300.630441,2263.41644,4264.328887,0.19930041,0.1005076,Yasser_Ad-Dussary,Ghafer,24
040053.mp3,0.23811297,2548.123369,2461.862731,4702.30766,0.17292504,0.111659711,Yasser_Ad-Dussary,Ghafer,24
040054.mp3,0.28223342,2223.260157,2291.710694,4122.320527,0.15699393,0.088635896,Yasser_Ad-Dussary,Ghafer,24
040055.mp3,0.28212848,2584.975226,2403.906603,4832.959494,0.15693203,0.117258906,Yasser_Ad-Dussary,Ghafer,24
040056.mp3,0.23977949,2653.745283,2436.175854,4804.075545,0.17695391,0.11583829,Yasser_Ad-Dussary,Ghafer,24
040057.mp3,0.25068676,2867.187825,2471.767446,5271.749696,0.17111588,0.14602421,Yasser_Ad-Dussary,Ghafer,24
040058.mp3,0.24562177,2828.887964,2485.516861,5166.092285,0.18912421,0.134804688,Yasser_Ad-Dussary,Ghafer,24
040059.mp3,0.24827349,2952.515291,2494.314294,5445.57651,0.17739429,0.162000116,Yasser_Ad-Dussary,Ghafer,24
040060.mp3,0.23830858,2906.611523,2669.96448,5780.175254,0.19385976,0.122495822,Yasser_Ad-Dussary,Ghafer,24
040061.mp3,0.2468677,2732.059681,2525.064382,5049.331785,0.17704712,0.115910323,Yasser_Ad-Dussary,Ghafer,24
040062.mp3,0.2565336,2749.214526,2501.383145,5193.31453,0.18858969,0.12918018,Yasser_Ad-Dussary,Ghafer,24
040063.mp3,0.25685945,2705.495757,2449.207719,4950.3034,0.1900261,0.128874504,Yasser_Ad-Dussary,Ghafer,24
040064.mp3,0.27473414,2928.993739,2617.922238,5583.077869,0.18629678,0.143800779,Yasser_Ad-Dussary,Ghafer,24
040065.mp3,0.23354878,2839.238501,2570.798607,5482.074185,0.20423725,0.127191252,Yasser_Ad-Dussary,Ghafer,24
040066.mp3,0.24575597,2701.55008,2562.696747,5106.012355,0.18761626,0.110521645,Yasser_Ad-Dussary,Ghafer,24
040067.mp3,0.23497342,2554.754205,2474.057609,4767.328678,0.19254838,0.096751029,Yasser_Ad-Dussary,Ghafer,24
040068.mp3,0.24195552,2659.449332,2588.039872,5145.865245,0.2065922,0.102468524,Yasser_Ad-Dussary,Ghafer,24
040069.mp3,0.23114982,2868.51685,2588.945721,5271.612618,0.19775994,0.114012003,Yasser_Ad-Dussary,Ghafer,24
040070.mp3,0.25003314,2995.427305,2656.609874,5743.528481,0.18038867,0.13095218,Yasser_Ad-Dussary,Ghafer,24
040071.mp3,0.25864124,3151.935921,2553.542116,5824.864778,0.19258782,0.163430607,Yasser_Ad-Dussary,Ghafer,24
040072.mp3,0.23658006,2851.29792,2488.95332,5248.144043,0.18513866,0.124506836,Yasser_Ad-Dussary,Ghafer,24
